title,genres,budget,revenue,popularity,runtime,vote_average,success,movie_id,perfect_ratio
Movie 1909,Action,33356072,26208346,4.01,161,8.82,0,28.0,0.7857143970668968
Movie 1910,Comedy,164753932,397386884,72.96,101,8.76,1,35.0,2.4120024279602625
Movie 1911,Animation,86936029,191019695,87.53,125,5.14,1,16.0,2.1972443093760354
Movie 1912,Science Fiction,143606240,349317411,22.85,170,3.4,1,878.0,2.4324667994928353
Movie 1913,Comedy,52599948,151414477,16.69,92,4.0,1,35.0,2.8786050701038715
Movie 1914,Horror,70056627,171023867,7.16,112,8.96,1,27.0,2.4412232550105504
Movie 1915,Animation,195567833,396678352,82.45,84,6.38,1,16.0,2.0283415013347312
Movie 1916,Comedy,95159765,251533166,31.83,169,5.14,1,35.0,2.643272248518058
Movie 1917,Action,42208934,92147003,40.77,156,4.73,1,28.0,2.183116091015234
Movie 1918,Animation,34138881,51901260,50.77,106,4.54,1,16.0,1.520297633657061
Movie 1919,N/A,172654309,468592325,84.11,157,6.98,1,N/A,2.7140494072464767
Movie 1920,Adventure,22650278,23890406,65.43,103,5.52,1,12.0,1.0547511160790168
Movie 1921,Adventure,58376857,133484707,61.89,146,8.79,1,12.0,2.286603182490623
Movie 1922,Comedy,9439469,25523461,18.39,142,7.1,1,35.0,2.703908556720722
Movie 1923,Romance,25455289,59267327,51.81,173,7.75,1,10749.0,2.3282912639491147
Movie 1924,Science Fiction,39400142,88381947,71.82,178,4.76,1,878.0,2.243188539777344
Movie 1925,Comedy,55332385,131779372,97.35,127,3.48,1,35.0,2.3815957327702395
Movie 1926,Comedy,177881769,295753010,20.94,142,5.93,1,35.0,1.6626381200425322
Movie 1927,N/A,183461302,492671879,1.94,157,4.89,1,N/A,2.685426701048922
Movie 1928,Drama,195929067,197612330,8.45,91,4.21,1,18.0,1.0085911857070191
Movie 1929,Science Fiction,181679984,148698897,38.21,107,8.72,0,878.0,0.818466039715195
Movie 1930,Action,61344167,74457829,82.23,123,5.66,1,28.0,1.2137719467280401
Movie 1931,N/A,50092554,91616450,1.71,172,4.05,1,N/A,1.8289434793043293
Movie 1932,Drama,82500098,146553544,46.22,122,4.19,1,18.0,1.776404483786189
Movie 1933,Horror,92144826,235107237,33.59,96,4.68,1,27.0,2.551496890340864
Movie 1934,Action,136661445,206553065,6.2,119,9.0,1,28.0,1.5114216376096419
Movie 1935,Science Fiction,139627080,238882534,45.57,128,4.61,1,878.0,1.7108610593303248
Movie 1936,Romance,178366431,95144080,26.22,164,4.97,0,10749.0,0.5334192059939799
Movie 1937,Adventure,93601713,142681592,35.84,136,6.96,1,12.0,1.524348085381728
Movie 1938,Romance,43307399,91787242,70.86,166,4.76,1,10749.0,2.1194355726604592
Movie 1939,N/A,115190001,62061012,52.63,163,4.29,0,N/A,0.5387708261240487
Movie 1940,Animation,2308507,2775298,13.34,143,3.95,1,16.0,1.2022047149954493
Movie 1941,Comedy,144549523,147424742,96.18,154,4.88,1,35.0,1.0198908923414434
Movie 1942,Romance,116750205,70629621,63.96,136,3.64,0,10749.0,0.6049635715843068
Movie 1943,Thriller,10986298,18656384,76.82,177,3.11,1,53.0,1.6981501867143964
Movie 1944,Science Fiction,76655174,73152663,8.84,153,7.83,0,878.0,0.9543082245172387
Movie 1945,Horror,154846218,365081524,5.66,153,3.83,1,27.0,2.3577038478266226
Movie 1946,Horror,86111891,225597629,2.93,149,7.66,1,27.0,2.619819706432878
Movie 1947,Drama,151220165,281868785,19.69,179,7.79,1,18.0,1.8639629509728415
Movie 1948,Drama,21606265,63830704,42.03,167,6.23,1,18.0,2.954268310603429
Movie 1949,Animation,146309717,237928339,93.65,155,4.86,1,16.0,1.6261964268579645
Movie 1950,N/A,64644057,115287538,46.25,122,3.87,1,N/A,1.7834205238696574
Movie 1951,Adventure,187418046,557202169,29.74,102,7.42,1,12.0,2.973044383356766
Movie 1952,Action,80790594,87162636,56.63,106,6.61,1,28.0,1.0788710873941587
Movie 1953,Action,176037566,502827515,12.08,137,6.93,1,28.0,2.8563648454444093
Movie 1954,Horror,114398568,69450671,61.34,116,3.05,0,27.0,0.6070938842521175
Movie 1955,Adventure,168501499,272292899,57.27,85,8.57,1,12.0,1.6159672205646076
Movie 1956,Action,190363049,128496729,79.41,144,3.4,0,28.0,0.675008777570063
Movie 1957,Animation,5755469,13370454,98.68,85,5.2,1,16.0,2.3230867892781633
Movie 1958,Animation,83162634,168073541,25.84,129,5.42,1,16.0,2.021022337988958
Movie 1959,N/A,161316369,365637368,51.46,101,3.01,1,N/A,2.2665856556689543
Movie 1960,N/A,133193291,191292337,90.98,167,5.98,1,N/A,1.4362009945380807
Movie 1961,Romance,109637707,156091733,78.73,104,7.52,1,10749.0,1.423704829945048
Movie 1962,Comedy,149368268,91607289,49.25,158,7.94,0,35.0,0.6132981939644637
Movie 1963,Horror,180439128,248078963,94.59,169,8.28,1,27.0,1.3748623469295418
Movie 1964,N/A,137210553,387375715,6.67,151,5.93,1,N/A,2.8232210025419837
Movie 1965,Drama,71941842,104176560,93.17,130,6.78,1,18.0,1.448066342254623
Movie 1966,Action,165777526,427443966,6.0,167,3.48,1,28.0,2.5784192605214775
Movie 1967,Drama,141370669,368385634,55.18,127,5.93,1,18.0,2.6058137561759716
Movie 1968,Drama,105779107,151592344,89.15,149,3.93,1,18.0,1.433102890535841
Movie 1969,Science Fiction,171503798,356723046,27.01,178,5.22,1,878.0,2.0799716983527095
Movie 1970,Romance,145773814,107643612,47.75,144,4.98,0,10749.0,0.7384290020702895
Movie 1971,Romance,188525407,143127820,33.11,139,5.54,0,10749.0,0.7591964514363838
Movie 1972,Science Fiction,158507371,98535181,95.26,125,6.43,0,878.0,0.6216441568512293
Movie 1973,Drama,90597893,176895804,82.54,115,8.42,1,18.0,1.9525377262360837
Movie 1974,Drama,137158097,214676759,71.19,137,5.37,1,18.0,1.5651774389958182
Movie 1975,Science Fiction,122388754,228876870,59.18,155,8.89,1,878.0,1.8700808899484342
Movie 1976,Comedy,176899285,318893329,82.24,117,7.55,1,35.0,1.8026829729696194
Movie 1977,Adventure,86103140,118435512,39.83,90,6.07,1,12.0,1.375507466975072
Movie 1978,Adventure,183444343,402418835,45.31,91,6.86,1,12.0,2.1936835359376547
Movie 1979,Action,161172904,386211329,73.27,121,3.61,1,28.0,2.39625470172083
Movie 1980,Drama,109772994,58900966,36.42,118,8.07,0,18.0,0.5365706432312487
Movie 1981,Animation,82718171,84215845,7.33,150,6.49,1,16.0,1.018105743658186
Movie 1982,Science Fiction,52721929,120368891,8.36,90,8.92,1,878.0,2.283089660850611
Movie 1983,Comedy,122381618,179478814,12.42,115,6.82,1,35.0,1.4665504258981117
Movie 1984,Romance,142996476,308330412,87.1,131,8.0,1,10749.0,2.1562098635213918
Movie 1985,N/A,42654364,58325860,47.75,110,7.8,1,N/A,1.3674066269045766
Movie 1986,Thriller,187400693,276769812,71.58,112,5.07,1,53.0,1.4768878789578435
Movie 1987,Action,132651518,118948242,39.9,92,4.56,0,28.0,0.8966971791457373
Movie 1988,Romance,70055694,80254230,26.61,97,5.58,1,10749.0,1.1455775457737953
Movie 1989,Action,33997728,68455424,35.37,120,5.8,1,28.0,2.0135293746688014
Movie 1990,Horror,121054662,191618366,79.62,137,4.44,1,27.0,1.5829077776451104
Movie 1991,Comedy,108902283,265259466,62.9,135,8.37,1,35.0,2.4357567049351943
Movie 1992,Romance,100989204,265749291,93.83,103,6.26,1,10749.0,2.6314623788895295
Movie 1993,Animation,171377374,317753538,68.29,152,8.87,1,16.0,1.8541160398454932
Movie 1994,Animation,176695801,423304516,57.45,110,7.86,1,16.0,2.395668225302083
Movie 1995,Comedy,145934935,184937692,61.41,134,6.33,1,35.0,1.2672612764037616
Movie 1996,Comedy,17169764,26397276,94.29,89,8.68,1,35.0,1.537428004252126
Movie 1997,Science Fiction,144602179,329974102,79.03,139,6.03,1,878.0,2.281944188406732
Movie 1998,Comedy,77123517,113026826,3.38,81,8.32,1,35.0,1.465529975766017
Movie 1999,Animation,21808635,42990540,53.88,94,5.15,1,16.0,1.9712623004603451
Movie 2000,Horror,173267671,166931609,69.15,82,5.27,0,27.0,0.9634319434004512
